Account ID	Account Media Count	Media ID	Follows	Impressions	Media Caption	Media Comments	Media Likes	Media Permalink	Avg Reel Watch Time	Media Plays	Media Post Time	Media Product Type	Media Shares	Media Short Code	Media Total Interactions	Media Type	Media URL	Reach	Saves	Video Views	Total Watch Time	Profile Visits	Profile Activity	Page ID	Page Name	Data	Mês	Ano
17841417530400616	0	1.793318268791985e+16	0	0	O que importa, na verdade, é a maneira que você enxerga o mundo e as suas conquistas. ✌️	7	18	https://www.instagram.com/p/CYmAI2Mr2ct/	0	0	2022-01-11 14:51	FEED	0	CYmAI2Mr2ct	0	CAROUSEL_ALBUM	https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/271610434_975993549995685_1319363130073414533_n.webp?stp=dst-jpg&_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeG3CpGq3UCzPI9_GJdCRBzxBnXON4TdlXQGdc43hN2VdKOBOz3Drg44xl23jaHQLnFLv8EmYz2FR2lj6k9ClEnX&_nc_ohc=_geI42oaCD8Q7kNvgGTka2g&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYBPJr1ou6PJi4NjMWyeI9w1cQdinUlnvZ2-Vqv8-qX3zg&oe=664D4970	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
17841417530400616	0	1.7865567998619722e+16	0	0	É uma honra poder compartilhar a vida com você, eu te amo muito!!!	1	20	https://www.instagram.com/p/CYjBEwmO7vi/	0	0	2022-01-10 11:01	FEED	0	CYjBEwmO7vi	0	CAROUSEL_ALBUM	https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/271536914_915811295641837_1098557919097380113_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeGBXe0o9YPOt7vVz42on8FTAVpfuRnIrcEBWl-5GcitwfSnt6JnVydsmC2SOa6QOKLz1NxLNoAgpWcdZ6k_dSC3&_nc_ohc=KQrOsygR-cAQ7kNvgG0B6cy&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYClDlvd-UKhsB0yjCo91ixQreWgyCizyTYvwUku7xwkiQ&oe=664D6FB2	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
17841417530400616	0	1.7847530503583684e+16	0	0	Um brinde aos 15 anos de World of Warcraft #blizzard  #worldofwarcraft  #worldofwarcraftclassic	0	9	https://www.instagram.com/p/B1uOIdCjWYQ/	0	0	2019-08-28 21:08	FEED	0	B1uOIdCjWYQ	0	CAROUSEL_ALBUM	https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/67895697_147917933075202_2905623652299652453_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeGrvcnNIo_Dafrn9JPl7Yj_Ya85nAzyAW9hrzmcDPIBb5-8nSbeDpy7FrjpxJ_i69_BxDJ-CNNLpF34927Hc_Jk&_nc_ohc=N5NCCt_WWJAQ7kNvgEZ0YGE&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYCLPlW4Q7h_Ji6f7hEna9uve6EgUvDbems3BjyAr1Ri1w&oe=664D551F	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
17841417530400616	0	1.804378070819805e+16	0	0	"Seja no LoL, ou MLBB, SoloQ sempre será SoloQ, você pode até carregar, mas o que o resta é a derrota kkkkkkk #Essapartidafoitensa 
live amanhã, a partir das 09h00 lá na NimoTv"	0	4	https://www.instagram.com/p/B0zrcd3jrzd/	0	0	2019-08-06 03:29	FEED	0	B0zrcd3jrzd	0	CAROUSEL_ALBUM	https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/65888263_2143368375955896_8130626697408999028_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeHQ9LIrJnyJH6R9si71cAPCequIeLlqv0Z6q4h4uWq_RvNPVxeSoqZRI8mdLZAdjbIUBdNHKANLYMQ1fSYZMgxu&_nc_ohc=EzmwP8eAeTIQ7kNvgFe0brI&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYAgNFYlgQ6kWmfrFJYFVlEkl1shEwK3RhEzQyYss44Ccw&oe=664D4D6B	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
17841417530400616	0	1.8036730186652356e+16	0	0	Eu te amo demais meu amor, muito obrigado por me fazer feliz, por fazer dos meus dias mais coloridos! Você é uma mulher que eu admiro muito e tenho muita sorte de ter na minha vida. Eu te amo demais e demais meu amor ❤️❤️	1	27	https://www.instagram.com/p/C3yvzhqO1Ia/	0	0	2024-02-26 01:51	FEED	0	C3yvzhqO1Ia	0	IMAGE	https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/429749943_428608102935968_8040849216041785195_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeGGXWQvsjJUl0FJfYsXyOLJr5qgnCAMH4uvmqCcIAwfizgH1C1mZ17jVh7V23c2ZkazYMRj1ISnx8w-rbKyjPb0&_nc_ohc=vgNxTxZrE6EQ7kNvgGZHcro&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYA61eiNuPLcNHJpIwQeT2UdqldatdE5N-ZT1-ivVIkDPg&oe=664D5D30	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
17841417530400616	0	1.7926144523730968e+16	0	0	Feliz ano novo meu amor!! E com muitas novidades, que Deus abençoe muito a nós, a nossa família e a cada um que está conosco, que seja um ano incrível e principalmente que Deus seja o nosso norte sempre!  Eu te amo demais ❤️❤️❤️🥂	2	25	https://www.instagram.com/p/C1iwejeuaVt/	0	0	2024-01-01 03:47	FEED	0	C1iwejeuaVt	0	IMAGE	https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/415986000_1277938576235972_2227322773758743657_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeHR6nqGYQ9mxAhVSbqOoEnD-3rYA7iJAg77etgDuIkCDshM1mG-5Od_KX9rQQ1F_tIQcpAft-xtofPGMAlfHhxD&_nc_ohc=RuRvrNTuWr0Q7kNvgFlZnd-&_nc_oc=AdjLa-hq-lvns7s_Lj3GpZzTeXCiW6qnEbm0Kv8SOYdYiQ7YxNgExT6CaUGgR34pGMo&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYCZncdch4G5N6SVVcqNd18YWugc7DCJze-kDspR1T2kyw&oe=664D5977	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
17841417530400616	0	1.7952648479723484e+16	0	0	Valeu Natalinaaaa, além de natal é o nosso aniversário ehehehehe, eu te amo demais meu amor, eu quero estar com você em todos os momentos da vida, muito obrigado por me fazer feliz , eu te amo muitooo ❤️❤️💕💕💕❤️💕	3	22	https://www.instagram.com/p/C1SpXXIvw9O/	0	0	2023-12-25 21:37	FEED	0	C1SpXXIvw9O	0	IMAGE	https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/413430735_709842264445240_2131683712705127848_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeEwhjlUVExrKK97Y8lc9NxGr3VbO9aYg9ivdVs71piD2N5Zjvy1qYOTmnTRNBr7wbx3vuvXcPyhX1_WZZ_1KYbt&_nc_ohc=USVtNQ31k2sQ7kNvgFjcagQ&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYCWhwAhorRvO6cb1qN8M7bm9L88tw4JJ_f_MsVLIgEsPQ&oe=664D7D00	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
17841417530400616	0	1.821300946927157e+16	0	0	Você é uma mulher incrível, uma mulher cheia de felicidade, sorrisos e alegria, você é contagiante e apaixonante! Tenho sorte de compartilhar a vida com você, você é meu tcham! Eu te amo muito ❤️❤️❤️❤️	1	17	https://www.instagram.com/p/Cy0fXBGuEs7/	0	0	2023-10-25 11:29	FEED	0	Cy0fXBGuEs7	0	IMAGE	https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/395232986_301910139454975_4123444772655771697_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeGcpnrqpvuftEg9FWf4QkLbAKF4hQBfEboAoXiFAF8RumMR4CSB8wIKkUfQpME2i3RKh5TohOS6mYPX-6ntXQZo&_nc_ohc=oAvEtRbpPJsQ7kNvgGFh5Tr&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYCG55p_uTTTClWktFhYGj77143WDhf2iBdFArkTgglsug&oe=664D4F57	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
17841417530400616	0	1.7874981800973868e+16	0	0	Eu tenho sorte de ter você na minha vida, você é uma mulher maravilhosa que eu me apaixono cada dia mais e cada dia de uma forma diferente. Obrigado por estar na minha vida e me fazer o homem mais feliz do mundo, eu te amo muito❤️❤️❤️❤️‍🔥💓❣️❣️❤️‍🔥❤️‍🔥	3	12	https://www.instagram.com/p/CyKWrKruIPY/	0	0	2023-10-09 02:45	FEED	0	CyKWrKruIPY	0	IMAGE	https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/387268238_1545092269566205_6962056076460015150_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeGlDtz-OjreeBvGs9OKxxFHeFWTeoEKzAV4VZN6gQrMBX2A8s4_l0sfBCcHpElhX_Yy_U06YkqbuVSIzPFkEcnT&_nc_ohc=-XkTw6Mv1bEQ7kNvgHv6xKq&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYDcxdm4pFP1Asq8Uf-c6_gkYFRs7qR-0gjUK9wqjlqP3A&oe=664D68F2	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
17841417530400616	0	1.8026225206521224e+16	0	0	Eu te amo meu amor, muito obrigado por ser essa mulher incrível e me fazer o homem mais feliz do mundo ❤️❤️❤️❤️ Feliz nosso dia 🎉🎉	1	19	https://www.instagram.com/p/Csqi265OEtC/	0	0	2023-05-25 11:39	FEED	0	Csqi265OEtC	0	IMAGE	https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/348861315_914785226481847_483111105729068131_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeERXwb156oF23gf9w-xIe36QZe2mD5WC3hBl7aYPlYLeBlvEV7Do7-R2KKDukY0cG57Ijt3fivMzT7mTjXAwQ3V&_nc_ohc=E5n_CVg45ZEQ7kNvgEMuBqx&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AYA5rAfEtmBAvofWObZCGZsrNsa2RmzJA9s9ZfKskp7N8w&oe=664D68D6	0	0	0	0	0	0	2199844280312616	Gabriel Galani	2024-05-17	05	2024
