	name	period	title	description	username	id_account	extract_date	period_extraction	year	day	id_tb_account	age_gender	value
37	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.MX	
38	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.MY	1.0
39	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.MY	1.0
40	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.AO	1.0
41	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.AO	
42	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.ES	7.0
43	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.ES	
44	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.TH	1.0
45	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.TH	
46	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.AU	7.0
47	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.AU	
48	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.CZ	21.0
49	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.CZ	
50	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.NG	5.0
51	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.NG	
52	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.NL	3.0
53	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.NL	
54	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.TR	1028.0
55	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.TR	
56	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.HK	
57	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.HK	1.0
58	audience_country	lifetime	País do público	Países dos seguidores deste perfil	bodemeier.digital	17841425444516188	2024-05-22	05	2024	22	1784142544451618820240522audience_countrylifetime	value.EC	
59	audience_country	lifetime	País do público	Países dos seguidores deste perfil	gabgalani	17841417530400616	2024-05-22	05	2024	22	1784141753040061620240522audience_countrylifetime	value.EC	1.0
