	id_midia	media_type	media_type	media_url	id
0	1.8024592819898084e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421674566_18029189740848151_1791294184871766217_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeEwHU-rIyCwQ6FJk8KhEGV19v9vBv7zmOL2_28G_vOY4iCZqAtg3mGFoRMyyomnXvCd4CBE7hwAIpPdpnKauMlf&_nc_ohc=bM-o2f9YqZwQ7kNvgFPsDqL&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYCANPpTL4iOGTAvmRmVKCLcwPOvKENXqRVt_TEGFEjomw&oe=6653F62C	17971829027659357
1	1.7950801427740208e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421674566_18029189740848151_1791294184871766217_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeEwHU-rIyCwQ6FJk8KhEGV19v9vBv7zmOL2_28G_vOY4iCZqAtg3mGFoRMyyomnXvCd4CBE7hwAIpPdpnKauMlf&_nc_ohc=bM-o2f9YqZwQ7kNvgFPsDqL&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYCANPpTL4iOGTAvmRmVKCLcwPOvKENXqRVt_TEGFEjomw&oe=6653F62C	17971829027659357
2	1.8249982000212024e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421674566_18029189740848151_1791294184871766217_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeEwHU-rIyCwQ6FJk8KhEGV19v9vBv7zmOL2_28G_vOY4iCZqAtg3mGFoRMyyomnXvCd4CBE7hwAIpPdpnKauMlf&_nc_ohc=bM-o2f9YqZwQ7kNvgFPsDqL&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYCANPpTL4iOGTAvmRmVKCLcwPOvKENXqRVt_TEGFEjomw&oe=6653F62C	17971829027659357
3	1.797082601666016e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421674566_18029189740848151_1791294184871766217_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeEwHU-rIyCwQ6FJk8KhEGV19v9vBv7zmOL2_28G_vOY4iCZqAtg3mGFoRMyyomnXvCd4CBE7hwAIpPdpnKauMlf&_nc_ohc=bM-o2f9YqZwQ7kNvgFPsDqL&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYCANPpTL4iOGTAvmRmVKCLcwPOvKENXqRVt_TEGFEjomw&oe=6653F62C	17971829027659357
4	1.7983677587408252e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421674566_18029189740848151_1791294184871766217_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeEwHU-rIyCwQ6FJk8KhEGV19v9vBv7zmOL2_28G_vOY4iCZqAtg3mGFoRMyyomnXvCd4CBE7hwAIpPdpnKauMlf&_nc_ohc=bM-o2f9YqZwQ7kNvgFPsDqL&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYCANPpTL4iOGTAvmRmVKCLcwPOvKENXqRVt_TEGFEjomw&oe=6653F62C	17971829027659357
5	1.8005078747253576e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421674566_18029189740848151_1791294184871766217_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeEwHU-rIyCwQ6FJk8KhEGV19v9vBv7zmOL2_28G_vOY4iCZqAtg3mGFoRMyyomnXvCd4CBE7hwAIpPdpnKauMlf&_nc_ohc=bM-o2f9YqZwQ7kNvgFPsDqL&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYCANPpTL4iOGTAvmRmVKCLcwPOvKENXqRVt_TEGFEjomw&oe=6653F62C	17971829027659357
6	1.8326579032099904e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421674566_18029189740848151_1791294184871766217_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeEwHU-rIyCwQ6FJk8KhEGV19v9vBv7zmOL2_28G_vOY4iCZqAtg3mGFoRMyyomnXvCd4CBE7hwAIpPdpnKauMlf&_nc_ohc=bM-o2f9YqZwQ7kNvgFPsDqL&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYCANPpTL4iOGTAvmRmVKCLcwPOvKENXqRVt_TEGFEjomw&oe=6653F62C	17971829027659357
7	1.8006275992961972e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421525318_18029189755848151_3361650205283664213_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeGkMnCPyyuGSs5nj6UUrqpMQFj459PzROxAWPjn0_NE7NQhoy6Phfr1DOVsn_HC8kEuSNxfF5kKNo22QTAR-GCY&_nc_ohc=XDu0NJwuPeEQ7kNvgGWXjnp&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYAgulmo1-Y1PSDZF7n1L9_uNxm92M8hW_NEjHHNynKjhg&oe=6653D9E6	17906503256914067
8	1.8032597344644096e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421525318_18029189755848151_3361650205283664213_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeGkMnCPyyuGSs5nj6UUrqpMQFj459PzROxAWPjn0_NE7NQhoy6Phfr1DOVsn_HC8kEuSNxfF5kKNo22QTAR-GCY&_nc_ohc=XDu0NJwuPeEQ7kNvgGWXjnp&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYAgulmo1-Y1PSDZF7n1L9_uNxm92M8hW_NEjHHNynKjhg&oe=6653D9E6	17906503256914067
9	1.798047867254616e+16	CAROUSEL_ALBUM	IMAGE	https://scontent.cdninstagram.com/v/t39.30808-6/421525318_18029189755848151_3361650205283664213_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_eui2=AeGkMnCPyyuGSs5nj6UUrqpMQFj459PzROxAWPjn0_NE7NQhoy6Phfr1DOVsn_HC8kEuSNxfF5kKNo22QTAR-GCY&_nc_ohc=XDu0NJwuPeEQ7kNvgGWXjnp&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AYAgulmo1-Y1PSDZF7n1L9_uNxm92M8hW_NEjHHNynKjhg&oe=6653D9E6	17906503256914067
